Candidate Index, Candidate Value, Current Best Candidate Value, Current Best Candidate Index
2128, 0, 91.01, 1738
2129, 20.14, 91.01, 1738
2130, 5.95, 91.01, 1738
2131, 12.02, 91.01, 1738
2132, 11.24, 91.01, 1738
2133, 19.02, 91.01, 1738
2134, 53.99, 91.01, 1738
2135, 32.92, 91.01, 1738
2136, 4.79, 91.01, 1738
2137, -0.54, 91.01, 1738
2138, 57.84, 91.01, 1738
2139, 36.61, 91.01, 1738
2140, 3.66, 91.01, 1738
2141, 28.94, 91.01, 1738
2142, -1.05, 91.01, 1738
2143, 5, 91.01, 1738
2144, 1.24, 91.01, 1738
2145, 2.9, 91.01, 1738
2146, 29.15, 91.01, 1738
2147, 0, 91.01, 1738
2148, 41.62, 91.01, 1738
2149, 4.07, 91.01, 1738
2150, 5.33, 91.01, 1738
2151, 19.8, 91.01, 1738
2152, 16.84, 91.01, 1738
2153, 6.09, 91.01, 1738
2154, 3.11, 91.01, 1738
2155, 13.18, 91.01, 1738
2156, 19.76, 91.01, 1738
2157, 3.83, 91.01, 1738
2158, 15.5, 91.01, 1738
2159, 4.26, 91.01, 1738
2160, 14.52, 91.01, 1738
2161, 11.79, 91.01, 1738
2162, 30.93, 91.01, 1738
2163, 32.34, 91.01, 1738
2164, 0.64, 91.01, 1738
2165, 19.13, 91.01, 1738
2166, 44.6, 91.01, 1738
2167, 15.26, 91.01, 1738
2168, 13.96, 91.01, 1738
2169, 0.61, 91.01, 1738
2170, 13.34, 91.01, 1738
2171, 28.78, 91.01, 1738
2172, 39.48, 91.01, 1738
2173, 0.21, 91.01, 1738
2174, 20.39, 91.01, 1738
2175, -0.11, 91.01, 1738
2176, 20.51, 91.01, 1738
2177, 24.69, 91.01, 1738
2178, 1.47, 91.01, 1738
2179, 46.7, 91.01, 1738
2180, 4.71, 91.01, 1738
2181, 3.34, 91.01, 1738
2182, 24.98, 91.01, 1738
2183, 1.92, 91.01, 1738
2184, 6.2, 91.01, 1738
2185, 30.05, 91.01, 1738
2186, 5.28, 91.01, 1738
2187, 0.07, 91.01, 1738
2188, 42.76, 91.01, 1738
2189, 8.91, 91.01, 1738
2190, 15.97, 91.01, 1738
2191, -0.28, 91.01, 1738
2192, 71.25, 91.01, 1738
2193, 8.1, 91.01, 1738
2194, 34.93, 91.01, 1738
2195, 2.3, 91.01, 1738
2196, 25.84, 91.01, 1738
2197, 9.54, 91.01, 1738
2198, 22.73, 91.01, 1738
2199, 6.28, 91.01, 1738
2200, 26.89, 91.01, 1738
2201, 30.04, 91.01, 1738
2202, 29.6, 91.01, 1738
2203, 21.62, 91.01, 1738
2204, 74.4, 91.01, 1738
2205, 3.12, 91.01, 1738
2206, 12.43, 91.01, 1738
2207, 21.35, 91.01, 1738
2208, 15.28, 91.01, 1738
2209, 2.23, 91.01, 1738
2210, 25.34, 91.01, 1738
2211, 54.43, 91.01, 1738
2212, -2.04, 91.01, 1738
2213, 40.71, 91.01, 1738
2214, 13.24, 91.01, 1738
2215, 5.36, 91.01, 1738
2216, 65.16, 91.01, 1738
2217, 39.7, 91.01, 1738
2218, 34.59, 91.01, 1738
2219, 16.94, 91.01, 1738
2220, 11.31, 91.01, 1738
2221, 43.19, 91.01, 1738
2222, 42.42, 91.01, 1738
2223, 27.58, 91.01, 1738
2224, 38.97, 91.01, 1738
2225, 35.03, 91.01, 1738
2226, 27.16, 91.01, 1738
2227, 37.01, 91.01, 1738
2228, -2.56, 91.01, 1738
2229, 0, 91.01, 1738
2230, 0.8, 91.01, 1738
2231, 38.57, 91.01, 1738
2232, 41.67, 91.01, 1738
2233, 19.92, 91.01, 1738
2234, 57.79, 91.01, 1738
2235, 72.86, 91.01, 1738
2236, 68.16, 91.01, 1738
2237, 29.02, 91.01, 1738
2238, 14.27, 91.01, 1738
2239, 1.51, 91.01, 1738
2240, 13.03, 91.01, 1738
2241, 21.35, 91.01, 1738
2242, 23.73, 91.01, 1738
2243, 43.75, 91.01, 1738
2244, 17.86, 91.01, 1738
2245, 2.55, 91.01, 1738
2246, 42.03, 91.01, 1738
2247, 9.82, 91.01, 1738
2248, 0.09, 91.01, 1738
2249, 4.41, 91.01, 1738
2250, 12.46, 91.01, 1738
2251, 9.25, 91.01, 1738
2252, 31.08, 91.01, 1738
2253, 5.87, 91.01, 1738
2254, 52.55, 91.01, 1738
2255, 22.63, 91.01, 1738
2256, 22.96, 91.01, 1738
2257, 32.08, 91.01, 1738
2258, 37.9, 91.01, 1738
2259, 40.32, 91.01, 1738
2260, 56, 91.01, 1738
2261, 23.46, 91.01, 1738
2262, 11.87, 91.01, 1738
2263, 2.03, 91.01, 1738
2264, 38.72, 91.01, 1738
2265, 23.74, 91.01, 1738
2266, 1.63, 91.01, 1738
2267, 10.93, 91.01, 1738
2268, 42.73, 91.01, 1738
2269, 6.48, 91.01, 1738
2270, 37.07, 91.01, 1738
2271, 40.47, 91.01, 1738
2272, 32.91, 91.01, 1738
2273, 13.46, 91.01, 1738
2274, 1.72, 91.01, 1738
2275, 24.54, 91.01, 1738
2276, 5.85, 91.01, 1738
2277, 15.34, 91.01, 1738
2278, 3.67, 91.01, 1738
2279, -2.93, 91.01, 1738
2280, 14.98, 91.01, 1738
2281, 58.23, 91.01, 1738
2282, 2.85, 91.01, 1738
2283, 6.88, 91.01, 1738
2284, 12.41, 91.01, 1738
2285, -1.06, 91.01, 1738
2286, 53.71, 91.01, 1738
2287, 4.21, 91.01, 1738
2288, 6.92, 91.01, 1738
2289, 18.7, 91.01, 1738
2290, 24.36, 91.01, 1738
2291, 29.22, 91.01, 1738
2292, 8.71, 91.01, 1738
2293, 35.29, 91.01, 1738
2294, 22.27, 91.01, 1738
2295, -1, 91.01, 1738
2296, 47.57, 91.01, 1738
2297, 13.54, 91.01, 1738
2298, 0.22, 91.01, 1738
2299, 36.01, 91.01, 1738
2300, 38.83, 91.01, 1738
2301, -1, 91.01, 1738
2302, 2.53, 91.01, 1738
2303, 47.43, 91.01, 1738
2304, 6.95, 91.01, 1738
2305, 17.3, 91.01, 1738
2306, 55.8, 91.01, 1738
2307, 25.83, 91.01, 1738
2308, 63.51, 91.01, 1738
2309, 24.03, 91.01, 1738
2310, 2.84, 91.01, 1738
2311, 9.36, 91.01, 1738
2312, 18.43, 91.01, 1738
2313, 60.87, 91.01, 1738
2314, 8.88, 91.01, 1738
2315, -2.35, 91.01, 1738
2316, 7.41, 91.01, 1738
2317, 54.26, 91.01, 1738
2318, 30.28, 91.01, 1738
2319, 20.35, 91.01, 1738
2320, 8.56, 91.01, 1738
2321, 1.61, 91.01, 1738
2322, 43.59, 91.01, 1738
2323, 26.81, 91.01, 1738
2324, 36.88, 91.01, 1738
2325, 7.83, 91.01, 1738
2326, 4.21, 91.01, 1738
2327, 25.07, 91.01, 1738
2328, 55.46, 91.01, 1738
2329, 30.35, 91.01, 1738
2330, 1.76, 91.01, 1738
2331, 20.87, 91.01, 1738
2332, 18.34, 91.01, 1738
2333, 66.58, 91.01, 1738
2334, 44.56, 91.01, 1738
2335, 10.12, 91.01, 1738
2336, 14.85, 91.01, 1738
2337, 17.8, 91.01, 1738
2338, 33.96, 91.01, 1738
2339, 8.22, 91.01, 1738
2340, 29.64, 91.01, 1738
2341, 9.78, 91.01, 1738
2342, 21.12, 91.01, 1738
2343, 9.76, 91.01, 1738
2344, 60.26, 91.01, 1738
2345, 7.31, 91.01, 1738
2346, 5.45, 91.01, 1738
2347, 2.57, 91.01, 1738
2348, -0.68, 91.01, 1738
2349, 1.19, 91.01, 1738
2350, 29.23, 91.01, 1738
2351, 0, 91.01, 1738
2352, 32.09, 91.01, 1738
2353, 2.17, 91.01, 1738
2354, -0.94, 91.01, 1738
2355, 1.94, 91.01, 1738
2356, 46.46, 91.01, 1738
2357, 11.86, 91.01, 1738
2358, 70.29, 91.01, 1738
2359, 14.17, 91.01, 1738
2360, 24.22, 91.01, 1738
2361, -0.29, 91.01, 1738
2362, 20.61, 91.01, 1738
2363, 9.94, 91.01, 1738
2364, 9.64, 91.01, 1738
2365, 14.5, 91.01, 1738
2366, 1.33, 91.01, 1738
2367, 12.84, 91.01, 1738
2368, 16.88, 91.01, 1738
2369, -0.86, 91.01, 1738
2370, 7.03, 91.01, 1738
2371, 3.77, 91.01, 1738
2372, 3.09, 91.01, 1738
2373, 38.49, 91.01, 1738
2374, 28.42, 91.01, 1738
2375, 3.69, 91.01, 1738
2376, 5.43, 91.01, 1738
2377, 4.45, 91.01, 1738
2378, 42.08, 91.01, 1738
2379, 46.23, 91.01, 1738
2380, 39.34, 91.01, 1738
2381, 30.56, 91.01, 1738
2382, 0, 91.01, 1738
2383, 48.07, 91.01, 1738
2384, 16.97, 91.01, 1738
2385, 34.91, 91.01, 1738
2386, 62.03, 91.01, 1738
2387, 3.78, 91.01, 1738
2388, 17.51, 91.01, 1738
2389, 14.03, 91.01, 1738
2390, 58.92, 91.01, 1738
2391, -0.05, 91.01, 1738
2392, 38.41, 91.01, 1738
2393, 3.16, 91.01, 1738
2394, 4.3, 91.01, 1738
2395, 29.31, 91.01, 1738
2396, 14.1, 91.01, 1738
2397, 64.5, 91.01, 1738
2398, 27.91, 91.01, 1738
2399, 7.41, 91.01, 1738
2400, 4.14, 91.01, 1738
2401, -2.85, 91.01, 1738
2402, 4.91, 91.01, 1738
2403, 7.67, 91.01, 1738
2404, 8.93, 91.01, 1738
2405, 49.63, 91.01, 1738
2406, 13.27, 91.01, 1738
2407, 73, 91.01, 1738
2408, 23.19, 91.01, 1738
2409, 3.52, 91.01, 1738
2410, 75.35, 91.01, 1738
2411, 8.08, 91.01, 1738
2412, -1.92, 91.01, 1738
2413, -2.3, 91.01, 1738
2414, 32.98, 91.01, 1738
2415, 42.64, 91.01, 1738
2416, 60.14, 91.01, 1738
2417, 58.74, 91.01, 1738
2418, 2.17, 91.01, 1738
2419, 0, 91.01, 1738
2420, 16.13, 91.01, 1738
2421, 6.84, 91.01, 1738
2422, 18.02, 91.01, 1738
2423, 7.26, 91.01, 1738
2424, 3.15, 91.01, 1738
2425, -0.05, 91.01, 1738
2426, 14.71, 91.01, 1738
2427, 27.96, 91.01, 1738
2428, 53.76, 91.01, 1738
2429, 26.61, 91.01, 1738
2430, 45.55, 91.01, 1738
2431, 47.98, 91.01, 1738
2432, 65.66, 91.01, 1738
2433, 40.51, 91.01, 1738
2434, 10.91, 91.01, 1738
2435, -1.54, 91.01, 1738
2436, 4.82, 91.01, 1738
2437, 2.62, 91.01, 1738
2438, 4.13, 91.01, 1738
2439, 0.11, 91.01, 1738
2440, 28.6, 91.01, 1738
2441, 17.05, 91.01, 1738
2442, 3.59, 91.01, 1738
2443, 53.51, 91.01, 1738
2444, 13.07, 91.01, 1738
2445, 6.78, 91.01, 1738
2446, 0.88, 91.01, 1738
2447, 11.94, 91.01, 1738
2448, 4.33, 91.01, 1738
2449, 12.17, 91.01, 1738
2450, 71.21, 91.01, 1738
2451, 0, 91.01, 1738
2452, 1.67, 91.01, 1738
2453, 11.04, 91.01, 1738
2454, 21.42, 91.01, 1738
2455, 2.16, 91.01, 1738
2456, 40.29, 91.01, 1738
2457, 79.42, 91.01, 1738
2458, 25.56, 91.01, 1738
2459, 32.12, 91.01, 1738
2460, 0.57, 91.01, 1738
2461, 6.29, 91.01, 1738
2462, 42.16, 91.01, 1738
2463, 45.47, 91.01, 1738
2464, 43.55, 91.01, 1738
2465, 3.65, 91.01, 1738
2466, 46.76, 91.01, 1738
2467, 18.58, 91.01, 1738
2468, -0.96, 91.01, 1738
2469, 55.93, 91.01, 1738
2470, 4.87, 91.01, 1738
2471, 29.76, 91.01, 1738
2472, 2.45, 91.01, 1738
2473, 15.08, 91.01, 1738
2474, 19.12, 91.01, 1738
2475, 6.58, 91.01, 1738
2476, 72.29, 91.01, 1738
2477, -3.61, 91.01, 1738
2478, 67.97, 91.01, 1738
2479, 7.24, 91.01, 1738
2480, 9.6, 91.01, 1738
2481, 0.57, 91.01, 1738
2482, 5.85, 91.01, 1738
2483, -3.04, 91.01, 1738
2484, 7.97, 91.01, 1738
2485, 5.34, 91.01, 1738
2486, 9.98, 91.01, 1738
2487, 35.5, 91.01, 1738
2488, 12.58, 91.01, 1738
2489, 20.36, 91.01, 1738
2490, 9.51, 91.01, 1738
2491, 2.98, 91.01, 1738
2492, 15.58, 91.01, 1738
2493, 76.97, 91.01, 1738
2494, 47.33, 91.01, 1738
2495, 8.11, 91.01, 1738
2496, 32.95, 91.01, 1738
2497, 0.15, 91.01, 1738
2498, 7.08, 91.01, 1738
2499, 9.52, 91.01, 1738
2500, 0.69, 91.01, 1738
2501, 2.24, 91.01, 1738
2502, 6.2, 91.01, 1738
2503, 0.41, 91.01, 1738
2504, 4.39, 91.01, 1738
2505, 3.95, 91.01, 1738
2506, 1.91, 91.01, 1738
2507, 35.66, 91.01, 1738
2508, -0.78, 91.01, 1738
2509, 38.24, 91.01, 1738
2510, 2.73, 91.01, 1738
2511, 7.27, 91.01, 1738
2512, 62.8, 91.01, 1738
2513, 18.04, 91.01, 1738
2514, 15.09, 91.01, 1738
2515, 15.61, 91.01, 1738
2516, 20.35, 91.01, 1738
2517, 28.13, 91.01, 1738
2518, 4.58, 91.01, 1738
2519, 0.42, 91.01, 1738
2520, 34.79, 91.01, 1738
2521, 29.55, 91.01, 1738
2522, 52.04, 91.01, 1738
2523, 55.03, 91.01, 1738
2524, 45.48, 91.01, 1738
2525, 56.39, 91.01, 1738
2526, 2.58, 91.01, 1738
2527, 76.66, 91.01, 1738
2528, 19.35, 91.01, 1738
2529, 21.39, 91.01, 1738
2530, 25.46, 91.01, 1738
2531, -3.59, 91.01, 1738
2532, 42.4, 91.01, 1738
2533, -4.03, 91.01, 1738
2534, 52.53, 91.01, 1738
2535, 8.7, 91.01, 1738
2536, 24.69, 91.01, 1738
2537, 58.81, 91.01, 1738
2538, 29.43, 91.01, 1738
2539, 78.55, 91.01, 1738
2540, 51.9, 91.01, 1738
2541, -3.2, 91.01, 1738
2542, 42.28, 91.01, 1738
2543, 38.98, 91.01, 1738
2544, 17.9, 91.01, 1738
2545, 23.44, 91.01, 1738
2546, 22.81, 91.01, 1738
2547, 2.31, 91.01, 1738
2548, 32.49, 91.01, 1738
2549, 72.65, 91.01, 1738
2550, 76.81, 91.01, 1738
2551, 90.23, 91.01, 1738
2552, 11.32, 91.01, 1738
2553, 14.9, 91.01, 1738
2554, 0.92, 91.01, 1738
2555, 28.51, 91.01, 1738
2556, 33.11, 91.01, 1738
2557, 19.36, 91.01, 1738
2558, 6.46, 91.01, 1738
2559, 19.68, 91.01, 1738
2560, 1.29, 91.01, 1738
2561, 13.03, 91.01, 1738
2562, 20.59, 91.01, 1738
2563, 54.02, 91.01, 1738
2564, 19.35, 91.01, 1738
2565, 20.75, 91.01, 1738
2566, 7.85, 91.01, 1738
2567, 6.38, 91.01, 1738
2568, 2.17, 91.01, 1738
2569, 34.8, 91.01, 1738
2570, 63.17, 91.01, 1738
2571, 10.94, 91.01, 1738
2572, 72.22, 91.01, 1738
2573, 64.63, 91.01, 1738
2574, 1.8, 91.01, 1738
2575, 2.46, 91.01, 1738
2576, 11.22, 91.01, 1738
2577, 32.7, 91.01, 1738
2578, 23.31, 91.01, 1738
2579, 16.1, 91.01, 1738
2580, 47.02, 91.01, 1738
2581, 9.89, 91.01, 1738
2582, 43.54, 91.01, 1738
2583, 1.84, 91.01, 1738
2584, 27.93, 91.01, 1738
2585, 16.87, 91.01, 1738
2586, 44.92, 91.01, 1738
2587, 12.21, 91.01, 1738
2588, 0.09, 91.01, 1738
2589, 13.91, 91.01, 1738
2590, 8.71, 91.01, 1738
2591, 50, 91.01, 1738
2592, 1.02, 91.01, 1738
2593, 10.76, 91.01, 1738
2594, 17.31, 91.01, 1738
2595, 57.22, 91.01, 1738
2596, 8.05, 91.01, 1738
2597, 14.07, 91.01, 1738
2598, 23.78, 91.01, 1738
2599, 20.9, 91.01, 1738
2600, 17.08, 91.01, 1738
2601, 12.48, 91.01, 1738
2602, -4.29, 91.01, 1738
2603, 29.44, 91.01, 1738
2604, 25.23, 91.01, 1738
2605, 12.1, 91.01, 1738
2606, 5.96, 91.01, 1738
2607, 6.05, 91.01, 1738
2608, 22.22, 91.01, 1738
2609, 47.57, 91.01, 1738
2610, 12.02, 91.01, 1738
2611, 0.7, 91.01, 1738
2612, 68.38, 91.01, 1738
2613, 39.88, 91.01, 1738
2614, 50.91, 91.01, 1738
2615, 26.75, 91.01, 1738
2616, 0.48, 91.01, 1738
2617, 62.77, 91.01, 1738
2618, 5.25, 91.01, 1738
2619, 20.31, 91.01, 1738
2620, 42.14, 91.01, 1738
2621, 62.08, 91.01, 1738
2622, 0.96, 91.01, 1738
2623, 6.88, 91.01, 1738
2624, 9.62, 91.01, 1738
2625, 10.07, 91.01, 1738
2626, 3.95, 91.01, 1738
2627, 6.14, 91.01, 1738
2628, 1.59, 91.01, 1738
2629, 9.87, 91.01, 1738
2630, -3.3, 91.01, 1738
2631, 70.06, 91.01, 1738
2632, 6.42, 91.01, 1738
2633, 1.22, 91.01, 1738
2634, 9.46, 91.01, 1738
2635, 13.33, 91.01, 1738
2636, 16.69, 91.01, 1738
2637, -1.31, 91.01, 1738
2638, 0.13, 91.01, 1738
2639, -0.97, 91.01, 1738
2640, 16.05, 91.01, 1738
2641, 24.39, 91.01, 1738
2642, 32.69, 91.01, 1738
2643, 4.21, 91.01, 1738
2644, 74.78, 91.01, 1738
2645, 35.85, 91.01, 1738
2646, 26.54, 91.01, 1738
2647, 11.22, 91.01, 1738
2648, 72.84, 91.01, 1738
2649, 34.23, 91.01, 1738
2650, 4.21, 91.01, 1738
2651, 58.06, 91.01, 1738
2652, 25.15, 91.01, 1738
2653, 10.54, 91.01, 1738
2654, 0.86, 91.01, 1738
2655, 72.62, 91.01, 1738
2656, 0.78, 91.01, 1738
2657, 21.29, 91.01, 1738
2658, 0, 91.01, 1738
2659, 10.42, 91.01, 1738
2660, 22.33, 91.01, 1738
2661, 19.37, 91.01, 1738
2662, 31.12, 91.01, 1738
2663, 24.45, 91.01, 1738
2664, 10.32, 91.01, 1738
2665, 7.75, 91.01, 1738
2666, 23.27, 91.01, 1738
2667, 30.51, 91.01, 1738
2668, 1.13, 91.01, 1738
2669, 0.52, 91.01, 1738
2670, 17.22, 91.01, 1738
2671, 2.27, 91.01, 1738
2672, -1.05, 91.01, 1738
2673, 10.84, 91.01, 1738
2674, 76.61, 91.01, 1738
2675, 76.58, 91.01, 1738
2676, 19.17, 91.01, 1738
2677, 5.28, 91.01, 1738
2678, 9.1, 91.01, 1738
2679, 1.4, 91.01, 1738
2680, 47.44, 91.01, 1738
2681, 42.44, 91.01, 1738
2682, 0.79, 91.01, 1738
2683, 22.66, 91.01, 1738
2684, 62.64, 91.01, 1738
2685, 3.06, 91.01, 1738
2686, 27.83, 91.01, 1738
2687, 2.13, 91.01, 1738
2688, 10.32, 91.01, 1738
2689, 33.69, 91.01, 1738
2690, 2.87, 91.01, 1738
2691, 24.56, 91.01, 1738
2692, 28.54, 91.01, 1738
2693, 4.67, 91.01, 1738
2694, 0.75, 91.01, 1738
2695, 5.7, 91.01, 1738
2696, -0.54, 91.01, 1738
2697, 0.82, 91.01, 1738
2698, 24.87, 91.01, 1738
2699, 4.39, 91.01, 1738
2700, 26.11, 91.01, 1738
2701, 47.82, 91.01, 1738
2702, 53.07, 91.01, 1738
2703, -0.33, 91.01, 1738
2704, 13.47, 91.01, 1738
2705, 38.51, 91.01, 1738
2706, 37.17, 91.01, 1738
2707, 58.4, 91.01, 1738
2708, 23.34, 91.01, 1738
2709, 5.71, 91.01, 1738
2710, 0.52, 91.01, 1738
2711, 19.21, 91.01, 1738
2712, 15.83, 91.01, 1738
2713, 13.53, 91.01, 1738
2714, 8.93, 91.01, 1738
2715, 10.71, 91.01, 1738
2716, 17.45, 91.01, 1738
2717, 13.26, 91.01, 1738
2718, 43.94, 91.01, 1738
2719, 34.25, 91.01, 1738
2720, 33.39, 91.01, 1738
2721, 2.26, 91.01, 1738
2722, 15.32, 91.01, 1738
2723, 9.91, 91.01, 1738
2724, 8.87, 91.01, 1738
2725, 8.7, 91.01, 1738
2726, 15.96, 91.01, 1738
2727, 1.11, 91.01, 1738
2728, 34.98, 91.01, 1738
2729, 3.78, 91.01, 1738
2730, 13.36, 91.01, 1738
2731, 35.84, 91.01, 1738
2732, 21.18, 91.01, 1738
2733, 27.61, 91.01, 1738
2734, 8.64, 91.01, 1738
2735, 18.03, 91.01, 1738
2736, 39.46, 91.01, 1738
2737, 29.36, 91.01, 1738
2738, 0.88, 91.01, 1738
2739, 8.28, 91.01, 1738
2740, 73.9, 91.01, 1738
2741, 26.56, 91.01, 1738
2742, 20.84, 91.01, 1738
2743, -0.17, 91.01, 1738
2744, 22.67, 91.01, 1738
2745, -0.53, 91.01, 1738
2746, 66.24, 91.01, 1738
2747, 8.65, 91.01, 1738
2748, 45.92, 91.01, 1738
2749, 4.72, 91.01, 1738
2750, 55.85, 91.01, 1738
2751, 8.09, 91.01, 1738
2752, -1.67, 91.01, 1738
2753, 25.27, 91.01, 1738
2754, 17.73, 91.01, 1738
2755, 22.7, 91.01, 1738
2756, 39.89, 91.01, 1738
2757, 36.37, 91.01, 1738
2758, -2.52, 91.01, 1738
2759, 20.41, 91.01, 1738
2760, 15.79, 91.01, 1738
2761, 4.23, 91.01, 1738
2762, 10.53, 91.01, 1738
2763, 4.27, 91.01, 1738
2764, 3.45, 91.01, 1738
2765, 25.77, 91.01, 1738
2766, 8.1, 91.01, 1738
2767, 64, 91.01, 1738
2768, 20.51, 91.01, 1738
2769, 34.08, 91.01, 1738
2770, 24.07, 91.01, 1738
2771, 16.23, 91.01, 1738
2772, 20.14, 91.01, 1738
2773, 0.01, 91.01, 1738
2774, 9.79, 91.01, 1738
2775, 24.08, 91.01, 1738
2776, 24.52, 91.01, 1738
2777, 75.41, 91.01, 1738
2778, 37.96, 91.01, 1738
2779, 35.43, 91.01, 1738
2780, 22.29, 91.01, 1738
2781, 5.14, 91.01, 1738
2782, 46.35, 91.01, 1738
2783, 21.21, 91.01, 1738
2784, 73.93, 91.01, 1738
2785, 38.88, 91.01, 1738
2786, 9.36, 91.01, 1738
2787, 58.5, 91.01, 1738
2788, 20.74, 91.01, 1738
2789, 32.8, 91.01, 1738
2790, 0.96, 91.01, 1738
2791, 32.33, 91.01, 1738
2792, 12.94, 91.01, 1738
2793, 79.44, 91.01, 1738
2794, 18.29, 91.01, 1738
2795, 4.13, 91.01, 1738
2796, 16.79, 91.01, 1738
2797, 25.86, 91.01, 1738
2798, 51.68, 91.01, 1738
2799, 26.05, 91.01, 1738
2800, 14.5, 91.01, 1738
2801, 3.55, 91.01, 1738
2802, 8.85, 91.01, 1738
2803, 16.16, 91.01, 1738
2804, 19.8, 91.01, 1738
2805, 0.7, 91.01, 1738
2806, -0.02, 91.01, 1738
2807, 38.85, 91.01, 1738
2808, 73.9, 91.01, 1738
2809, 15.09, 91.01, 1738
2810, 38.14, 91.01, 1738
2811, 1.16, 91.01, 1738
2812, 18.46, 91.01, 1738
2813, 13.69, 91.01, 1738
2814, 6.09, 91.01, 1738
2815, 2, 91.01, 1738
2816, 10.44, 91.01, 1738
2817, 7.1, 91.01, 1738
2818, 32.45, 91.01, 1738
2819, 5.5, 91.01, 1738
2820, 21.17, 91.01, 1738
2821, 20.93, 91.01, 1738
2822, 7.77, 91.01, 1738
2823, 3.63, 91.01, 1738
2824, 23.78, 91.01, 1738
2825, 38.51, 91.01, 1738
2826, 26.64, 91.01, 1738
2827, 65.53, 91.01, 1738
2828, 2.44, 91.01, 1738
2829, 59.3, 91.01, 1738
2830, 5.2, 91.01, 1738
2831, 85.68, 91.01, 1738
2832, 57.67, 91.01, 1738
2833, 36.34, 91.01, 1738
2834, 21.92, 91.01, 1738
2835, 21.29, 91.01, 1738
2836, 4.51, 91.01, 1738
2837, 18.89, 91.01, 1738
2838, -0.88, 91.01, 1738
2839, 10.07, 91.01, 1738
2840, 12.02, 91.01, 1738
2841, 56.42, 91.01, 1738
2842, 22.68, 91.01, 1738
2843, 74.22, 91.01, 1738
2844, 5.09, 91.01, 1738
2845, 48.49, 91.01, 1738
2846, 27.16, 91.01, 1738
2847, 2.02, 91.01, 1738
2848, 48.06, 91.01, 1738
2849, 55.8, 91.01, 1738
2850, 11.07, 91.01, 1738
2851, 43.09, 91.01, 1738
2852, 8.59, 91.01, 1738
2853, 2.84, 91.01, 1738
2854, 4.49, 91.01, 1738
2855, 27.97, 91.01, 1738
2856, 29.1, 91.01, 1738
2857, 30.33, 91.01, 1738
2858, 10.9, 91.01, 1738
2859, 2.42, 91.01, 1738
2860, -2.15, 91.01, 1738
2861, 59.02, 91.01, 1738
2862, 14.64, 91.01, 1738
2863, 14.62, 91.01, 1738
2864, -1.97, 91.01, 1738
2865, 1.13, 91.01, 1738
2866, 4.3, 91.01, 1738
2867, 8.81, 91.01, 1738
2868, 4.4, 91.01, 1738
2869, 66.36, 91.01, 1738
2870, 5.16, 91.01, 1738
2871, 2.35, 91.01, 1738
2872, 16.54, 91.01, 1738
2873, 19.13, 91.01, 1738
2874, -1.64, 91.01, 1738
2875, 3.42, 91.01, 1738
2876, 11.9, 91.01, 1738
2877, 10.8, 91.01, 1738
2878, 32.15, 91.01, 1738
2879, 41.29, 91.01, 1738
2880, 26.34, 91.01, 1738
2881, 4.06, 91.01, 1738
2882, -1.21, 91.01, 1738
2883, 9.26, 91.01, 1738
2884, 21.72, 91.01, 1738
2885, 57.33, 91.01, 1738
2886, 5.59, 91.01, 1738
2887, 10.09, 91.01, 1738
2888, 10.77, 91.01, 1738
2889, 8.67, 91.01, 1738
2890, 46.36, 91.01, 1738
2891, 9.29, 91.01, 1738
2892, 11.79, 91.01, 1738
2893, 73.88, 91.01, 1738
2894, 28.78, 91.01, 1738
2895, 61.23, 91.01, 1738
2896, 52.85, 91.01, 1738
2897, 6.47, 91.01, 1738
2898, 3.03, 91.01, 1738
2899, 1.82, 91.01, 1738
2900, 51.7, 91.01, 1738
2901, 32.29, 91.01, 1738
2902, 17.39, 91.01, 1738
2903, 5.16, 91.01, 1738
2904, 40.68, 91.01, 1738
2905, 70.71, 91.01, 1738
2906, 29.21, 91.01, 1738
2907, 4.86, 91.01, 1738
2908, 44.8, 91.01, 1738
2909, 45.33, 91.01, 1738
2910, 13.42, 91.01, 1738
2911, 5.53, 91.01, 1738
2912, 58.29, 91.01, 1738
2913, 0.52, 91.01, 1738
2914, 8.52, 91.01, 1738
2915, 0.71, 91.01, 1738
2916, 32.83, 91.01, 1738
2917, -0.19, 91.01, 1738
2918, -1.78, 91.01, 1738
2919, 11.17, 91.01, 1738
2920, 69.38, 91.01, 1738
2921, 6.97, 91.01, 1738
2922, 53.76, 91.01, 1738
2923, 3.05, 91.01, 1738
2924, 50.59, 91.01, 1738
2925, 25.4, 91.01, 1738
2926, 11.1, 91.01, 1738
2927, 2.02, 91.01, 1738
2928, 32.57, 91.01, 1738
2929, 48.21, 91.01, 1738
2930, 6.8, 91.01, 1738
2931, 8.11, 91.01, 1738
2932, 21.85, 91.01, 1738
2933, 22.11, 91.01, 1738
2934, 31.49, 91.01, 1738
2935, 13.99, 91.01, 1738
2936, 40.33, 91.01, 1738
2937, 34.02, 91.01, 1738
2938, 32.47, 91.01, 1738
2939, 28.16, 91.01, 1738
2940, 53.38, 91.01, 1738
2941, 11.15, 91.01, 1738
2942, 28.34, 91.01, 1738
2943, 1.55, 91.01, 1738
2944, 26.34, 91.01, 1738
2945, 27.09, 91.01, 1738
2946, 33.72, 91.01, 1738
2947, 36.08, 91.01, 1738
2948, 2.2, 91.01, 1738
2949, 61.85, 91.01, 1738
2950, 17.51, 91.01, 1738
