Candidate Index, Candidate Value, Current Best Candidate Value, Current Best Candidate Index
24355, 33.33, 93.71, 11495
24356, 1.94, 93.71, 11495
24357, 31.14, 93.71, 11495
24358, 19.21, 93.71, 11495
24359, 2.39, 93.71, 11495
24360, 62.19, 93.71, 11495
24361, 50.26, 93.71, 11495
24362, 0.56, 93.71, 11495
24363, 9.4, 93.71, 11495
24364, 9.19, 93.71, 11495
24365, 0.2, 93.71, 11495
24366, 2.34, 93.71, 11495
24367, 4.9, 93.71, 11495
24368, 13.3, 93.71, 11495
24369, 39.49, 93.71, 11495
24370, 60.01, 93.71, 11495
24371, 1.82, 93.71, 11495
24372, 19.38, 93.71, 11495
24373, 23.32, 93.71, 11495
24374, -0.23, 93.71, 11495
24375, 51.5, 93.71, 11495
24376, 17.92, 93.71, 11495
24377, 52.81, 93.71, 11495
24378, 4.03, 93.71, 11495
24379, -2.65, 93.71, 11495
24380, 24.85, 93.71, 11495
24381, 3.34, 93.71, 11495
24382, 45.2, 93.71, 11495
24383, 27.11, 93.71, 11495
24384, 61.48, 93.71, 11495
24385, 16.69, 93.71, 11495
24386, -0.29, 93.71, 11495
24387, 55.84, 93.71, 11495
24388, 1.07, 93.71, 11495
24389, 9.76, 93.71, 11495
24390, 1.14, 93.71, 11495
24391, 4.53, 93.71, 11495
24392, 10.14, 93.71, 11495
24393, 30.1, 93.71, 11495
24394, 1.24, 93.71, 11495
24395, 24.02, 93.71, 11495
24396, 9.48, 93.71, 11495
24397, 44.72, 93.71, 11495
24398, 23.42, 93.71, 11495
24399, 20.32, 93.71, 11495
24400, 0.64, 93.71, 11495
24401, 10.31, 93.71, 11495
24402, 22.78, 93.71, 11495
24403, 31.37, 93.71, 11495
24404, 45.89, 93.71, 11495
24405, 53.62, 93.71, 11495
24406, 27.78, 93.71, 11495
24407, 12.12, 93.71, 11495
24408, 48.7, 93.71, 11495
24409, 38.04, 93.71, 11495
24410, 11.46, 93.71, 11495
24411, 41.21, 93.71, 11495
24412, 0.99, 93.71, 11495
24413, 0.55, 93.71, 11495
24414, 44.61, 93.71, 11495
24415, 7.74, 93.71, 11495
24416, 19.66, 93.71, 11495
24417, 1.57, 93.71, 11495
24418, 62.1, 93.71, 11495
24419, 7.85, 93.71, 11495
24420, 1.85, 93.71, 11495
24421, 0, 93.71, 11495
24422, 27.73, 93.71, 11495
24423, 63.05, 93.71, 11495
24424, 6.26, 93.71, 11495
24425, 18.95, 93.71, 11495
24426, 37.16, 93.71, 11495
24427, 20.47, 93.71, 11495
24428, 27.37, 93.71, 11495
24429, 0.29, 93.71, 11495
24430, 16.19, 93.71, 11495
24431, 65.79, 93.71, 11495
24432, 1.54, 93.71, 11495
24433, 8.15, 93.71, 11495
24434, 34.96, 93.71, 11495
24435, 31.3, 93.71, 11495
24436, 16.02, 93.71, 11495
24437, 1.52, 93.71, 11495
24438, 15.25, 93.71, 11495
24439, 10.47, 93.71, 11495
24440, 4.24, 93.71, 11495
24441, -1.2, 93.71, 11495
24442, 11.89, 93.71, 11495
24443, 13.13, 93.71, 11495
24444, 11.31, 93.71, 11495
24445, 4.64, 93.71, 11495
24446, 1.56, 93.71, 11495
24447, 57.86, 93.71, 11495
24448, 3.1, 93.71, 11495
24449, 32.97, 93.71, 11495
24450, 13.52, 93.71, 11495
24451, 1.65, 93.71, 11495
24452, 42.68, 93.71, 11495
24453, 46.42, 93.71, 11495
24454, 22.55, 93.71, 11495
24455, 14.7, 93.71, 11495
24456, 16.07, 93.71, 11495
24457, 2.44, 93.71, 11495
24458, 25.45, 93.71, 11495
24459, 10.38, 93.71, 11495
24460, 41.41, 93.71, 11495
24461, 29.48, 93.71, 11495
24462, 34.39, 93.71, 11495
24463, 22.25, 93.71, 11495
24464, 30.32, 93.71, 11495
24465, 38.69, 93.71, 11495
24466, 31.84, 93.71, 11495
24467, 14.02, 93.71, 11495
24468, 2.96, 93.71, 11495
24469, 41.01, 93.71, 11495
24470, 24.32, 93.71, 11495
24471, 52.18, 93.71, 11495
24472, 9.37, 93.71, 11495
24473, 24.83, 93.71, 11495
24474, 44.89, 93.71, 11495
24475, 9.4, 93.71, 11495
24476, 35.25, 93.71, 11495
24477, 51.19, 93.71, 11495
24478, 34.69, 93.71, 11495
24479, 32.18, 93.71, 11495
24480, 20.83, 93.71, 11495
24481, 26.2, 93.71, 11495
24482, 14.99, 93.71, 11495
24483, 45.4, 93.71, 11495
24484, 7.54, 93.71, 11495
24485, 28.71, 93.71, 11495
24486, -1.99, 93.71, 11495
24487, 22.88, 93.71, 11495
24488, 49.09, 93.71, 11495
24489, 15.09, 93.71, 11495
24490, 31.92, 93.71, 11495
24491, 6.13, 93.71, 11495
24492, 0.86, 93.71, 11495
24493, 63.66, 93.71, 11495
24494, 2.93, 93.71, 11495
24495, -1.28, 93.71, 11495
24496, 1.58, 93.71, 11495
24497, 7.16, 93.71, 11495
24498, 26.74, 93.71, 11495
24499, 1.46, 93.71, 11495
24500, 57.62, 93.71, 11495
24501, 2.81, 93.71, 11495
24502, 63.71, 93.71, 11495
24503, 25.94, 93.71, 11495
24504, 20.45, 93.71, 11495
24505, 21.85, 93.71, 11495
24506, 1.83, 93.71, 11495
24507, 13.91, 93.71, 11495
24508, 59.13, 93.71, 11495
24509, 0.72, 93.71, 11495
24510, 45.11, 93.71, 11495
24511, 40.79, 93.71, 11495
24512, 7.65, 93.71, 11495
24513, 79.45, 93.71, 11495
24514, 2.74, 93.71, 11495
24515, 76.55, 93.71, 11495
24516, 29.9, 93.71, 11495
24517, 65.1, 93.71, 11495
24518, 8.63, 93.71, 11495
24519, 9.22, 93.71, 11495
24520, 7.24, 93.71, 11495
24521, 5.71, 93.71, 11495
24522, -0.14, 93.71, 11495
24523, 10.41, 93.71, 11495
24524, 1.88, 93.71, 11495
24525, 28.96, 93.71, 11495
24526, 37.38, 93.71, 11495
24527, 23.82, 93.71, 11495
24528, 14.3, 93.71, 11495
24529, 41.32, 93.71, 11495
24530, 76.41, 93.71, 11495
24531, 7.72, 93.71, 11495
24532, 12.04, 93.71, 11495
24533, 69.52, 93.71, 11495
24534, 25.53, 93.71, 11495
24535, 27.44, 93.71, 11495
24536, 36.23, 93.71, 11495
24537, 3.28, 93.71, 11495
24538, 40.19, 93.71, 11495
24539, 21.55, 93.71, 11495
24540, 38.01, 93.71, 11495
24541, 2.71, 93.71, 11495
24542, 28.69, 93.71, 11495
24543, 4.26, 93.71, 11495
24544, -0.21, 93.71, 11495
24545, 20.78, 93.71, 11495
24546, 43.54, 93.71, 11495
24547, 14.73, 93.71, 11495
24548, 7.39, 93.71, 11495
24549, 29.04, 93.71, 11495
24550, 12.33, 93.71, 11495
24551, 35.08, 93.71, 11495
24552, 1.46, 93.71, 11495
24553, 88.16, 93.71, 11495
24554, 3.17, 93.71, 11495
24555, 10.45, 93.71, 11495
24556, 20.41, 93.71, 11495
24557, -0.8, 93.71, 11495
24558, 3.25, 93.71, 11495
24559, 58.15, 93.71, 11495
24560, 13.46, 93.71, 11495
24561, 16.59, 93.71, 11495
24562, 3.03, 93.71, 11495
24563, 49.74, 93.71, 11495
24564, 15.22, 93.71, 11495
24565, 0.07, 93.71, 11495
24566, 1.28, 93.71, 11495
24567, 3.11, 93.71, 11495
24568, 12.48, 93.71, 11495
24569, 46.08, 93.71, 11495
24570, 9.14, 93.71, 11495
24571, 72.08, 93.71, 11495
24572, 39.26, 93.71, 11495
24573, 8.74, 93.71, 11495
24574, 10.91, 93.71, 11495
24575, 0, 93.71, 11495
24576, 56.88, 93.71, 11495
24577, 14.68, 93.71, 11495
24578, 2.58, 93.71, 11495
24579, 3.63, 93.71, 11495
24580, 3.11, 93.71, 11495
24581, 42.91, 93.71, 11495
24582, -0.72, 93.71, 11495
24583, 19.11, 93.71, 11495
24584, 7.13, 93.71, 11495
24585, 3.73, 93.71, 11495
24586, 2.61, 93.71, 11495
24587, 0, 93.71, 11495
24588, 65.47, 93.71, 11495
24589, 5.48, 93.71, 11495
24590, 21, 93.71, 11495
24591, 1.01, 93.71, 11495
24592, 4.39, 93.71, 11495
24593, 1.11, 93.71, 11495
24594, 48.58, 93.71, 11495
24595, 12.53, 93.71, 11495
24596, 30.2, 93.71, 11495
24597, 29.23, 93.71, 11495
24598, 8.06, 93.71, 11495
24599, 66.56, 93.71, 11495
24600, 6.34, 93.71, 11495
24601, 34.59, 93.71, 11495
24602, 0.71, 93.71, 11495
24603, 58.14, 93.71, 11495
24604, 3.24, 93.71, 11495
24605, 16.43, 93.71, 11495
24606, 13.66, 93.71, 11495
24607, 10.97, 93.71, 11495
24608, 49.93, 93.71, 11495
24609, 84.67, 93.71, 11495
24610, 0.66, 93.71, 11495
24611, 27.05, 93.71, 11495
24612, 10.99, 93.71, 11495
24613, 20.1, 93.71, 11495
24614, 3.16, 93.71, 11495
24615, 29.38, 93.71, 11495
24616, 47.24, 93.71, 11495
24617, 22.03, 93.71, 11495
24618, 31.59, 93.71, 11495
24619, 16.23, 93.71, 11495
24620, 6.37, 93.71, 11495
24621, 14.99, 93.71, 11495
24622, 34.17, 93.71, 11495
24623, 69.67, 93.71, 11495
24624, 23.54, 93.71, 11495
24625, 44.3, 93.71, 11495
24626, 0.16, 93.71, 11495
24627, 31.73, 93.71, 11495
24628, 9.55, 93.71, 11495
24629, 42.26, 93.71, 11495
24630, 12.29, 93.71, 11495
24631, 0.78, 93.71, 11495
24632, 76.84, 93.71, 11495
24633, 25.88, 93.71, 11495
24634, 7.8, 93.71, 11495
24635, 81.17, 93.71, 11495
24636, 9.5, 93.71, 11495
24637, 47.38, 93.71, 11495
24638, 73.83, 93.71, 11495
24639, 13.72, 93.71, 11495
24640, 22.36, 93.71, 11495
24641, 59.8, 93.71, 11495
24642, 30.53, 93.71, 11495
24643, 36.87, 93.71, 11495
24644, 78.74, 93.71, 11495
24645, 22.64, 93.71, 11495
24646, -2.68, 93.71, 11495
24647, 23.97, 93.71, 11495
24648, 23.51, 93.71, 11495
24649, 0, 93.71, 11495
24650, 20.06, 93.71, 11495
24651, 42.89, 93.71, 11495
24652, 33.31, 93.71, 11495
24653, 39.63, 93.71, 11495
24654, 26.97, 93.71, 11495
24655, 45.94, 93.71, 11495
24656, 18.67, 93.71, 11495
24657, 7.39, 93.71, 11495
24658, 40.54, 93.71, 11495
24659, 10.73, 93.71, 11495
24660, 23.49, 93.71, 11495
24661, 16.12, 93.71, 11495
24662, 54.73, 93.71, 11495
24663, 54.62, 93.71, 11495
24664, 79.53, 93.71, 11495
24665, 53.06, 93.71, 11495
24666, 10.78, 93.71, 11495
24667, 1.22, 93.71, 11495
24668, 1.29, 93.71, 11495
24669, 16.24, 93.71, 11495
24670, 3.98, 93.71, 11495
24671, 0.9, 93.71, 11495
24672, 1.55, 93.71, 11495
24673, 31.71, 93.71, 11495
24674, 44.2, 93.71, 11495
24675, -0.27, 93.71, 11495
24676, 32.28, 93.71, 11495
24677, 19.16, 93.71, 11495
24678, 16.38, 93.71, 11495
24679, 72.25, 93.71, 11495
24680, 53.07, 93.71, 11495
24681, 41.61, 93.71, 11495
24682, 91.25, 93.71, 11495
24683, 31.28, 93.71, 11495
24684, 6.31, 93.71, 11495
24685, 4.09, 93.71, 11495
24686, 17.86, 93.71, 11495
24687, 7.38, 93.71, 11495
24688, 1.51, 93.71, 11495
24689, 74.13, 93.71, 11495
24690, 37.13, 93.71, 11495
24691, 6.16, 93.71, 11495
24692, 53.03, 93.71, 11495
24693, 56.4, 93.71, 11495
24694, 18.04, 93.71, 11495
24695, 48.38, 93.71, 11495
24696, 5.3, 93.71, 11495
24697, 5.41, 93.71, 11495
24698, 2.32, 93.71, 11495
24699, 0.06, 93.71, 11495
24700, 14.57, 93.71, 11495
24701, 28.7, 93.71, 11495
24702, 30.53, 93.71, 11495
24703, 22.79, 93.71, 11495
24704, 15.75, 93.71, 11495
24705, 18.4, 93.71, 11495
24706, 42.07, 93.71, 11495
24707, 1.77, 93.71, 11495
24708, 70.74, 93.71, 11495
24709, 16.71, 93.71, 11495
24710, 13.69, 93.71, 11495
24711, 12.51, 93.71, 11495
24712, 13.33, 93.71, 11495
24713, 4.41, 93.71, 11495
24714, 17.72, 93.71, 11495
24715, 0.39, 93.71, 11495
24716, 40.09, 93.71, 11495
24717, 11.44, 93.71, 11495
24718, 45.85, 93.71, 11495
24719, 1.43, 93.71, 11495
24720, 37.75, 93.71, 11495
24721, 25.37, 93.71, 11495
24722, 44.05, 93.71, 11495
24723, 9.49, 93.71, 11495
24724, 18.56, 93.71, 11495
24725, 26.76, 93.71, 11495
24726, 28.4, 93.71, 11495
24727, 2.73, 93.71, 11495
24728, 2.87, 93.71, 11495
24729, 43.84, 93.71, 11495
24730, 67.7, 93.71, 11495
24731, -0.57, 93.71, 11495
24732, 10.72, 93.71, 11495
24733, 81.3, 93.71, 11495
24734, 44.01, 93.71, 11495
24735, 39.03, 93.71, 11495
24736, 11.29, 93.71, 11495
24737, 30.89, 93.71, 11495
24738, 23.5, 93.71, 11495
24739, 1.38, 93.71, 11495
24740, 4.43, 93.71, 11495
24741, 0.44, 93.71, 11495
24742, 22.63, 93.71, 11495
24743, 51.84, 93.71, 11495
24744, 40.79, 93.71, 11495
24745, 3.28, 93.71, 11495
24746, -1.89, 93.71, 11495
24747, 3.04, 93.71, 11495
24748, 2.96, 93.71, 11495
24749, 2.92, 93.71, 11495
24750, 40.83, 93.71, 11495
24751, 0.77, 93.71, 11495
24752, 35, 93.71, 11495
24753, 19.91, 93.71, 11495
24754, 8.06, 93.71, 11495
24755, 4.08, 93.71, 11495
24756, 4.25, 93.71, 11495
24757, 57.33, 93.71, 11495
24758, 50.71, 93.71, 11495
24759, 73.77, 93.71, 11495
24760, 0.65, 93.71, 11495
24761, 20.14, 93.71, 11495
24762, 13.43, 93.71, 11495
24763, 40.22, 93.71, 11495
24764, 24.55, 93.71, 11495
24765, 5.67, 93.71, 11495
24766, 36.57, 93.71, 11495
24767, 27.06, 93.71, 11495
24768, 2.6, 93.71, 11495
24769, 22.71, 93.71, 11495
24770, 24.63, 93.71, 11495
24771, 7.22, 93.71, 11495
24772, 48.85, 93.71, 11495
24773, 76.61, 93.71, 11495
24774, 41.91, 93.71, 11495
24775, 22.13, 93.71, 11495
24776, 2.14, 93.71, 11495
24777, 45.82, 93.71, 11495
24778, 0.49, 93.71, 11495
24779, 9.16, 93.71, 11495
24780, 13.13, 93.71, 11495
24781, 50.01, 93.71, 11495
24782, 10.04, 93.71, 11495
24783, 40.36, 93.71, 11495
24784, 9.45, 93.71, 11495
24785, 26.52, 93.71, 11495
24786, 3.21, 93.71, 11495
24787, 34.28, 93.71, 11495
24788, 6.74, 93.71, 11495
24789, 7.42, 93.71, 11495
24790, 2.06, 93.71, 11495
24791, 5.2, 93.71, 11495
24792, 63.52, 93.71, 11495
24793, 1.69, 93.71, 11495
24794, 17.78, 93.71, 11495
24795, 1.09, 93.71, 11495
24796, 63.76, 93.71, 11495
24797, 20.7, 93.71, 11495
24798, 51.51, 93.71, 11495
24799, 82.64, 93.71, 11495
24800, 35.87, 93.71, 11495
24801, 12.36, 93.71, 11495
24802, 7.24, 93.71, 11495
24803, 3.71, 93.71, 11495
24804, 5.03, 93.71, 11495
24805, 48.83, 93.71, 11495
24806, 3.32, 93.71, 11495
24807, 12.51, 93.71, 11495
24808, 32.75, 93.71, 11495
24809, 37.58, 93.71, 11495
24810, 47.88, 93.71, 11495
24811, 5.71, 93.71, 11495
24812, 47.39, 93.71, 11495
24813, 41.55, 93.71, 11495
24814, 17.3, 93.71, 11495
24815, 30.48, 93.71, 11495
24816, 25.45, 93.71, 11495
24817, 21.08, 93.71, 11495
24818, 83.84, 93.71, 11495
24819, 15.57, 93.71, 11495
24820, 14.41, 93.71, 11495
24821, 11.11, 93.71, 11495
24822, 55.98, 93.71, 11495
24823, 53.3, 93.71, 11495
24824, 30.47, 93.71, 11495
24825, 7.44, 93.71, 11495
24826, 45.02, 93.71, 11495
24827, 23.88, 93.71, 11495
24828, 12.38, 93.71, 11495
24829, 15.46, 93.71, 11495
24830, 45.9, 93.71, 11495
24831, 6.08, 93.71, 11495
24832, 6.67, 93.71, 11495
24833, 16.66, 93.71, 11495
24834, 49.73, 93.71, 11495
24835, 28.57, 93.71, 11495
24836, 2.63, 93.71, 11495
24837, 18.51, 93.71, 11495
24838, 18.19, 93.71, 11495
24839, 13.99, 93.71, 11495
24840, 59.67, 93.71, 11495
24841, 37.2, 93.71, 11495
24842, 16.79, 93.71, 11495
24843, 35.2, 93.71, 11495
24844, 29.57, 93.71, 11495
24845, 9.23, 93.71, 11495
24846, 0.33, 93.71, 11495
24847, 1.87, 93.71, 11495
24848, 31.89, 93.71, 11495
24849, 60.77, 93.71, 11495
24850, 1.9, 93.71, 11495
24851, 1.56, 93.71, 11495
24852, 14.65, 93.71, 11495
24853, 60.76, 93.71, 11495
24854, -2.05, 93.71, 11495
24855, 27.54, 93.71, 11495
24856, 24.03, 93.71, 11495
24857, 17.72, 93.71, 11495
24858, 12.38, 93.71, 11495
24859, 57.78, 93.71, 11495
24860, 45.78, 93.71, 11495
24861, 14.07, 93.71, 11495
24862, 42.36, 93.71, 11495
24863, 12.14, 93.71, 11495
24864, 29.83, 93.71, 11495
24865, 48.53, 93.71, 11495
24866, 0.5, 93.71, 11495
24867, 0.43, 93.71, 11495
24868, 52.08, 93.71, 11495
24869, 12.83, 93.71, 11495
24870, 54.33, 93.71, 11495
24871, 50.24, 93.71, 11495
24872, 63.49, 93.71, 11495
24873, 5.41, 93.71, 11495
24874, 19.79, 93.71, 11495
24875, 5.08, 93.71, 11495
24876, 6.62, 93.71, 11495
24877, -0.1, 93.71, 11495
24878, 42.2, 93.71, 11495
24879, 4.28, 93.71, 11495
24880, 38.22, 93.71, 11495
24881, 58.73, 93.71, 11495
24882, 15.63, 93.71, 11495
24883, 9.64, 93.71, 11495
24884, 35.33, 93.71, 11495
24885, 7.5, 93.71, 11495
24886, 43.37, 93.71, 11495
24887, 6.72, 93.71, 11495
24888, 8.34, 93.71, 11495
24889, 13.99, 93.71, 11495
24890, 5.57, 93.71, 11495
24891, 25.35, 93.71, 11495
24892, 24.36, 93.71, 11495
24893, 18.43, 93.71, 11495
24894, 2.81, 93.71, 11495
24895, 3.82, 93.71, 11495
24896, 48.47, 93.71, 11495
24897, 3.98, 93.71, 11495
24898, 7.83, 93.71, 11495
24899, 7.31, 93.71, 11495
24900, 18.82, 93.71, 11495
24901, 14.96, 93.71, 11495
24902, 55.26, 93.71, 11495
24903, 31.23, 93.71, 11495
24904, 27.24, 93.71, 11495
24905, 21.22, 93.71, 11495
24906, 18.4, 93.71, 11495
24907, 56.57, 93.71, 11495
24908, 0.22, 93.71, 11495
24909, 10.22, 93.71, 11495
24910, 23.16, 93.71, 11495
24911, 0.22, 93.71, 11495
24912, 28.78, 93.71, 11495
24913, 32.76, 93.71, 11495
24914, 28.53, 93.71, 11495
24915, 25.71, 93.71, 11495
24916, 1.24, 93.71, 11495
24917, 42.28, 93.71, 11495
24918, 5.58, 93.71, 11495
24919, 55.38, 93.71, 11495
24920, 0.25, 93.71, 11495
24921, 7.36, 93.71, 11495
24922, 0.84, 93.71, 11495
24923, -0.27, 93.71, 11495
24924, 30.96, 93.71, 11495
24925, 11.26, 93.71, 11495
24926, 66.7, 93.71, 11495
24927, 47.07, 93.71, 11495
24928, 54.87, 93.71, 11495
24929, 17.74, 93.71, 11495
24930, 11.28, 93.71, 11495
24931, 76.15, 93.71, 11495
24932, 40.96, 93.71, 11495
24933, 44.67, 93.71, 11495
24934, 68.24, 93.71, 11495
24935, 32.55, 93.71, 11495
24936, 19.97, 93.71, 11495
24937, 51.21, 93.71, 11495
24938, 0.82, 93.71, 11495
24939, 74.49, 93.71, 11495
24940, 47.54, 93.71, 11495
24941, 2.62, 93.71, 11495
24942, 2.57, 93.71, 11495
24943, 70.88, 93.71, 11495
24944, 24.92, 93.71, 11495
24945, 0.64, 93.71, 11495
24946, 21.98, 93.71, 11495
24947, 23.17, 93.71, 11495
24948, 45.91, 93.71, 11495
24949, 13.54, 93.71, 11495
24950, 34.75, 93.71, 11495
24951, 58.54, 93.71, 11495
24952, 46.86, 93.71, 11495
24953, 41.12, 93.71, 11495
24954, 8.56, 93.71, 11495
24955, 63.2, 93.71, 11495
24956, 67.62, 93.71, 11495
24957, 22.52, 93.71, 11495
24958, 23.66, 93.71, 11495
24959, 46.56, 93.71, 11495
24960, 77.08, 93.71, 11495
24961, 20.79, 93.71, 11495
24962, 83.35, 93.71, 11495
24963, 2.68, 93.71, 11495
24964, 12.67, 93.71, 11495
24965, 2.78, 93.71, 11495
24966, 27.1, 93.71, 11495
24967, 15.36, 93.71, 11495
24968, 0.66, 93.71, 11495
24969, 17.82, 93.71, 11495
24970, 3.44, 93.71, 11495
24971, 42.63, 93.71, 11495
24972, 26.04, 93.71, 11495
24973, 41.41, 93.71, 11495
24974, 16.01, 93.71, 11495
24975, 16.8, 93.71, 11495
24976, 76.85, 93.71, 11495
24977, 1.37, 93.71, 11495
24978, 7.41, 93.71, 11495
24979, 1.6, 93.71, 11495
24980, 13.74, 93.71, 11495
24981, 68.01, 93.71, 11495
24982, 34.37, 93.71, 11495
24983, 2.94, 93.71, 11495
24984, 44.72, 93.71, 11495
24985, 3.63, 93.71, 11495
24986, 3.22, 93.71, 11495
24987, 23.35, 93.71, 11495
24988, 5.57, 93.71, 11495
24989, 0.3, 93.71, 11495
24990, 12.76, 93.71, 11495
24991, 16.49, 93.71, 11495
24992, 0.19, 93.71, 11495
24993, 13.33, 93.71, 11495
24994, 26.44, 93.71, 11495
24995, 0.02, 93.71, 11495
24996, 15.34, 93.71, 11495
24997, 11.71, 93.71, 11495
24998, 38.5, 93.71, 11495
24999, 0.9, 93.71, 11495
25000, -1.39, 93.71, 11495
25001, 18.03, 93.71, 11495
25002, 68.17, 93.71, 11495
25003, -1.11, 93.71, 11495
25004, 35.78, 93.71, 11495
25005, 42.39, 93.71, 11495
25006, 17.26, 93.71, 11495
25007, 44.24, 93.71, 11495
25008, 4.95, 93.71, 11495
25009, 35.68, 93.71, 11495
25010, 27.18, 93.71, 11495
25011, 9.3, 93.71, 11495
25012, 2.71, 93.71, 11495
25013, 49.5, 93.71, 11495
25014, 89.85, 93.71, 11495
25015, 0.18, 93.71, 11495
25016, 42.33, 93.71, 11495
25017, 37.96, 93.71, 11495
25018, 4.49, 93.71, 11495
25019, 26.8, 93.71, 11495
25020, 74.81, 93.71, 11495
25021, 56.33, 93.71, 11495
25022, 48.65, 93.71, 11495
25023, 9.1, 93.71, 11495
25024, 36.58, 93.71, 11495
25025, 1.93, 93.71, 11495
25026, 55.21, 93.71, 11495
25027, 13.3, 93.71, 11495
25028, 39.33, 93.71, 11495
25029, 68.33, 93.71, 11495
25030, 1.23, 93.71, 11495
25031, 30.13, 93.71, 11495
25032, 29.95, 93.71, 11495
25033, 83.61, 93.71, 11495
25034, 3.55, 93.71, 11495
25035, 18.84, 93.71, 11495
25036, 13.62, 93.71, 11495
25037, 26.76, 93.71, 11495
25038, 8.05, 93.71, 11495
25039, 12.96, 93.71, 11495
25040, 25.15, 93.71, 11495
25041, 5.15, 93.71, 11495
25042, 52.15, 93.71, 11495
25043, 34.16, 93.71, 11495
25044, 1.98, 93.71, 11495
25045, 34.4, 93.71, 11495
25046, 11.56, 93.71, 11495
25047, 23.24, 93.71, 11495
25048, 5.77, 93.71, 11495
25049, -0.59, 93.71, 11495
25050, 26.62, 93.71, 11495
25051, 29.26, 93.71, 11495
25052, -3.5, 93.71, 11495
25053, 57.55, 93.71, 11495
25054, 0.32, 93.71, 11495
25055, 13.43, 93.71, 11495
25056, 28.09, 93.71, 11495
25057, 9.98, 93.71, 11495
25058, 23.69, 93.71, 11495
25059, 68.36, 93.71, 11495
25060, 0.13, 93.71, 11495
25061, 17.53, 93.71, 11495
25062, 2.64, 93.71, 11495
25063, 4.18, 93.71, 11495
25064, 66.85, 93.71, 11495
25065, 17.11, 93.71, 11495
25066, 0.48, 93.71, 11495
25067, 4.05, 93.71, 11495
25068, 51.86, 93.71, 11495
25069, 1.72, 93.71, 11495
25070, 51.4, 93.71, 11495
25071, 71.54, 93.71, 11495
25072, 2.17, 93.71, 11495
25073, 0.36, 93.71, 11495
25074, 34.98, 93.71, 11495
25075, 0, 93.71, 11495
25076, 1.98, 93.71, 11495
25077, 15.27, 93.71, 11495
25078, 23.67, 93.71, 11495
25079, 23.7, 93.71, 11495
25080, 7.02, 93.71, 11495
25081, 21.63, 93.71, 11495
25082, 49.67, 93.71, 11495
25083, 33.25, 93.71, 11495
25084, 1.85, 93.71, 11495
25085, 25.28, 93.71, 11495
25086, 59.66, 93.71, 11495
25087, 6.18, 93.71, 11495
25088, 10.11, 93.71, 11495
25089, 2.84, 93.71, 11495
25090, 13.41, 93.71, 11495
25091, 3.42, 93.71, 11495
25092, 28.32, 93.71, 11495
25093, 0.06, 93.71, 11495
25094, 29.79, 93.71, 11495
25095, 17.7, 93.71, 11495
25096, 15.16, 93.71, 11495
25097, 22.01, 93.71, 11495
25098, 50.18, 93.71, 11495
25099, 52.64, 93.71, 11495
25100, 25.3, 93.71, 11495
25101, 27.85, 93.71, 11495
25102, 33.07, 93.71, 11495
25103, 0.17, 93.71, 11495
25104, 73.11, 93.71, 11495
25105, 25.69, 93.71, 11495
25106, 10.49, 93.71, 11495
25107, 39.02, 93.71, 11495
25108, 43.94, 93.71, 11495
25109, 15.29, 93.71, 11495
25110, 26.48, 93.71, 11495
25111, 6.42, 93.71, 11495
25112, 23.54, 93.71, 11495
25113, 36.32, 93.71, 11495
25114, 12.95, 93.71, 11495
25115, 22.15, 93.71, 11495
25116, 45.44, 93.71, 11495
25117, 22.78, 93.71, 11495
25118, 16.24, 93.71, 11495
25119, 23.36, 93.71, 11495
25120, 4.73, 93.71, 11495
25121, 6.55, 93.71, 11495
25122, 21.94, 93.71, 11495
25123, 7.33, 93.71, 11495
25124, -1.19, 93.71, 11495
25125, 30.13, 93.71, 11495
25126, 7.77, 93.71, 11495
25127, 4.93, 93.71, 11495
25128, 21.27, 93.71, 11495
25129, 28.05, 93.71, 11495
25130, 28.26, 93.71, 11495
25131, 14.59, 93.71, 11495
25132, 37.42, 93.71, 11495
25133, 58.39, 93.71, 11495
25134, 0.63, 93.71, 11495
25135, 13.25, 93.71, 11495
25136, -3.62, 93.71, 11495
25137, 6.75, 93.71, 11495
25138, 24.72, 93.71, 11495
25139, 42.43, 93.71, 11495
25140, 2.54, 93.71, 11495
25141, 22.35, 93.71, 11495
25142, 75.36, 93.71, 11495
25143, 16.22, 93.71, 11495
25144, 15.57, 93.71, 11495
25145, 18.14, 93.71, 11495
25146, 11.4, 93.71, 11495
25147, -0.41, 93.71, 11495
25148, 53.86, 93.71, 11495
25149, 51.14, 93.71, 11495
25150, 29.43, 93.71, 11495
25151, 15.6, 93.71, 11495
25152, 0.51, 93.71, 11495
25153, 18.32, 93.71, 11495
25154, -1.62, 93.71, 11495
25155, 32.64, 93.71, 11495
25156, 0.61, 93.71, 11495
25157, 35.93, 93.71, 11495
25158, 21.19, 93.71, 11495
25159, 21.07, 93.71, 11495
25160, 8.89, 93.71, 11495
25161, 20.33, 93.71, 11495
25162, 37.93, 93.71, 11495
25163, 47.49, 93.71, 11495
25164, 50.93, 93.71, 11495
25165, 28.24, 93.71, 11495
25166, 58.72, 93.71, 11495
25167, 86.43, 93.71, 11495
25168, 3.42, 93.71, 11495
25169, 22.38, 93.71, 11495
25170, 42.4, 93.71, 11495
25171, 26.65, 93.71, 11495
25172, 51.65, 93.71, 11495
25173, 25.98, 93.71, 11495
25174, 11.34, 93.71, 11495
25175, 19.52, 93.71, 11495
25176, 18.2, 93.71, 11495
